,countryCode,countryName,createDate,data,elevation,latitude,longitude,measuredDate,mosquitohabitatmapperAbdomenCloseupPhotoUrls,mosquitohabitatmapperBreedingGroundEliminated,mosquitohabitatmapperComments,mosquitohabitatmapperDataSource,mosquitohabitatmapperExtraData,mosquitohabitatmapperGenus,mosquitohabitatmapperLarvaFullBodyPhotoUrls,mosquitohabitatmapperLarvaeCount,mosquitohabitatmapperLastIdentifyStage,mosquitohabitatmapperMeasuredAt,mosquitohabitatmapperMeasurementElevation,mosquitohabitatmapperMeasurementLatitude,mosquitohabitatmapperMeasurementLongitude,mosquitohabitatmapperMosquitoAdults,mosquitohabitatmapperMosquitoEggCount,mosquitohabitatmapperMosquitoEggs,mosquitohabitatmapperMosquitoHabitatMapperId,mosquitohabitatmapperMosquitoPupae,mosquitohabitatmapperSpecies,mosquitohabitatmapperUserid,mosquitohabitatmapperWaterSource,mosquitohabitatmapperWaterSourcePhotoUrls,mosquitohabitatmapperWaterSourceType,organizationId,organizationName,pid,protocol,publishDate,siteId,siteName,updateDate
8,,,2020-06-24T20:45:08,"{'mosquitohabitatmapperBreedingGroundEliminated': False, 'mosquitohabitatmapperExtraData': None, 'mosquitohabitatmapperAbdomenCloseupPhotoUrls': None, 'mosquitohabitatmapperMeasuredAt': '2020-06-24T16:10:00', 'mosquitohabitatmapperMeasurementElevation': 0, 'mosquitohabitatmapperUserid': 67463027, 'mosquitohabitatmapperLarvaeCount': None, 'mosquitohabitatmapperMosquitoEggs': None, 'mosquitohabitatmapperMosquitoEggCount': None, 'mosquitohabitatmapperGenus': None, 'mosquitohabitatmapperWaterSource': 'cement, metal or plastic tank', 'mosquitohabitatmapperMosquitoAdults': None, 'mosquitohabitatmapperSpecies': None, 'mosquitohabitatmapperComments': None, 'mosquitohabitatmapperMosquitoPupae': False, 'mosquitohabitatmapperWaterSourcePhotoUrls': 'https://data.globe.gov/system/photos/2020/06/24/1712718/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712719/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712720/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712721/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712722/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712723/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712724/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712725/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712726/original.jpg', 'mosquitohabitatmapperDataSource': 'GLOBE Observer App', 'mosquitohabitatmapperLarvaFullBodyPhotoUrls': None, 'mosquitohabitatmapperMeasurementLatitude': 29.59, 'mosquitohabitatmapperLastIdentifyStage': 'identify', 'mosquitohabitatmapperWaterSourceType': 'container: artificial', 'mosquitohabitatmapperMosquitoHabitatMapperId': 23783, 'mosquitohabitatmapperMeasurementLongitude': -98.2493}",242.6,29.589182,-98.249307,2020-06-24,,False,,GLOBE Observer App,,,,,identify,2020-06-24T16:10:00,0,29.59,-98.2493,,,,23783,False,,67463027,"cement, metal or plastic tank",https://data.globe.gov/system/photos/2020/06/24/1712718/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712719/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712720/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712721/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712722/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712723/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712724/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712725/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712726/original.jpg,container: artificial,17043304,United States of America Citizen Science,163722087,mosquito_habitat_mapper,2020-07-18T21:00:08,205211,14RNT727735,2020-06-25T16:45:24
9,,,2020-06-25T21:00:03,"{'mosquitohabitatmapperBreedingGroundEliminated': False, 'mosquitohabitatmapperExtraData': None, 'mosquitohabitatmapperAbdomenCloseupPhotoUrls': None, 'mosquitohabitatmapperMeasuredAt': '2020-06-25T20:53:00', 'mosquitohabitatmapperMeasurementElevation': 0, 'mosquitohabitatmapperUserid': 67463027, 'mosquitohabitatmapperLarvaeCount': None, 'mosquitohabitatmapperMosquitoEggs': None, 'mosquitohabitatmapperMosquitoEggCount': None, 'mosquitohabitatmapperGenus': None, 'mosquitohabitatmapperWaterSource': 'cement, metal or plastic tank', 'mosquitohabitatmapperMosquitoAdults': None, 'mosquitohabitatmapperSpecies': None, 'mosquitohabitatmapperComments': 'Eggs Visible', 'mosquitohabitatmapperMosquitoPupae': False, 'mosquitohabitatmapperWaterSourcePhotoUrls': 'https://data.globe.gov/system/photos/2020/06/25/1714782/original.jpg', 'mosquitohabitatmapperDataSource': 'GLOBE Observer App', 'mosquitohabitatmapperLarvaFullBodyPhotoUrls': None, 'mosquitohabitatmapperMeasurementLatitude': 29.59, 'mosquitohabitatmapperLastIdentifyStage': 'identify-later', 'mosquitohabitatmapperWaterSourceType': 'container: artificial', 'mosquitohabitatmapperMosquitoHabitatMapperId': 23812, 'mosquitohabitatmapperMeasurementLongitude': -98.2493}",242.6,29.589182,-98.249307,2020-06-25,,False,Eggs Visible,GLOBE Observer App,,,,,identify-later,2020-06-25T20:53:00,0,29.59,-98.2493,,,,23812,False,,67463027,"cement, metal or plastic tank",https://data.globe.gov/system/photos/2020/06/25/1714782/original.jpg,container: artificial,17043304,United States of America Citizen Science,163725331,mosquito_habitat_mapper,2020-07-18T21:00:08,205211,14RNT727735,2020-06-26T12:35:11
10,,,2020-06-24T20:45:02,"{'mosquitohabitatmapperBreedingGroundEliminated': False, 'mosquitohabitatmapperExtraData': None, 'mosquitohabitatmapperAbdomenCloseupPhotoUrls': None, 'mosquitohabitatmapperMeasuredAt': '2020-06-24T16:13:00', 'mosquitohabitatmapperMeasurementElevation': 0, 'mosquitohabitatmapperUserid': 67463027, 'mosquitohabitatmapperLarvaeCount': None, 'mosquitohabitatmapperMosquitoEggs': None, 'mosquitohabitatmapperMosquitoEggCount': None, 'mosquitohabitatmapperGenus': None, 'mosquitohabitatmapperWaterSource': 'cement, metal or plastic tank', 'mosquitohabitatmapperMosquitoAdults': None, 'mosquitohabitatmapperSpecies': None, 'mosquitohabitatmapperComments': None, 'mosquitohabitatmapperMosquitoPupae': False, 'mosquitohabitatmapperWaterSourcePhotoUrls': 'https://data.globe.gov/system/photos/2020/06/24/1712727/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712728/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712729/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712730/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712731/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712732/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712733/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712734/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712735/original.jpg', 'mosquitohabitatmapperDataSource': 'GLOBE Observer App', 'mosquitohabitatmapperLarvaFullBodyPhotoUrls': None, 'mosquitohabitatmapperMeasurementLatitude': 29.591, 'mosquitohabitatmapperLastIdentifyStage': 'identify', 'mosquitohabitatmapperWaterSourceType': 'container: artificial', 'mosquitohabitatmapperMosquitoHabitatMapperId': 23784, 'mosquitohabitatmapperMeasurementLongitude': -98.2465}",241.1,29.590975,-98.247229,2020-06-24,,False,,GLOBE Observer App,,,,,identify,2020-06-24T16:13:00,0,29.591,-98.2465,,,,23784,False,,67463027,"cement, metal or plastic tank",https://data.globe.gov/system/photos/2020/06/24/1712727/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712728/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712729/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712730/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712731/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712732/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712733/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712734/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712735/original.jpg,container: artificial,17043304,United States of America Citizen Science,163722082,mosquito_habitat_mapper,2020-07-18T21:00:08,205212,14RNT729737,2020-06-25T16:45:36
11,,,2020-06-24T20:45:09,"{'mosquitohabitatmapperBreedingGroundEliminated': False, 'mosquitohabitatmapperExtraData': None, 'mosquitohabitatmapperAbdomenCloseupPhotoUrls': None, 'mosquitohabitatmapperMeasuredAt': '2020-06-24T16:15:00', 'mosquitohabitatmapperMeasurementElevation': 0, 'mosquitohabitatmapperUserid': 67463027, 'mosquitohabitatmapperLarvaeCount': None, 'mosquitohabitatmapperMosquitoEggs': None, 'mosquitohabitatmapperMosquitoEggCount': None, 'mosquitohabitatmapperGenus': None, 'mosquitohabitatmapperWaterSource': 'cement, metal or plastic tank', 'mosquitohabitatmapperMosquitoAdults': None, 'mosquitohabitatmapperSpecies': None, 'mosquitohabitatmapperComments': None, 'mosquitohabitatmapperMosquitoPupae': False, 'mosquitohabitatmapperWaterSourcePhotoUrls': 'https://data.globe.gov/system/photos/2020/06/24/1712736/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712737/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712738/original.jpg', 'mosquitohabitatmapperDataSource': 'GLOBE Observer App', 'mosquitohabitatmapperLarvaFullBodyPhotoUrls': None, 'mosquitohabitatmapperMeasurementLatitude': 29.5901, 'mosquitohabitatmapperLastIdentifyStage': 'identify', 'mosquitohabitatmapperWaterSourceType': 'container: artificial', 'mosquitohabitatmapperMosquitoHabitatMapperId': 23785, 'mosquitohabitatmapperMeasurementLongitude': -98.2496}",241.3,29.59009,-98.250333,2020-06-24,,False,,GLOBE Observer App,,,,,identify,2020-06-24T16:15:00,0,29.5901,-98.2496,,,,23785,False,,67463027,"cement, metal or plastic tank",https://data.globe.gov/system/photos/2020/06/24/1712736/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712737/original.jpg; https://data.globe.gov/system/photos/2020/06/24/1712738/original.jpg,container: artificial,17043304,United States of America Citizen Science,163722088,mosquito_habitat_mapper,2020-07-18T21:00:08,205213,14RNT726736,2020-06-25T16:45:17
12,,,2020-06-30T19:50:07,"{'mosquitohabitatmapperBreedingGroundEliminated': False, 'mosquitohabitatmapperExtraData': None, 'mosquitohabitatmapperAbdomenCloseupPhotoUrls': None, 'mosquitohabitatmapperMeasuredAt': '2020-06-30T19:39:00', 'mosquitohabitatmapperMeasurementElevation': 0, 'mosquitohabitatmapperUserid': 67463027, 'mosquitohabitatmapperLarvaeCount': '15', 'mosquitohabitatmapperMosquitoEggs': True, 'mosquitohabitatmapperMosquitoEggCount': None, 'mosquitohabitatmapperGenus': None, 'mosquitohabitatmapperWaterSource': 'cement, metal or plastic tank', 'mosquitohabitatmapperMosquitoAdults': False, 'mosquitohabitatmapperSpecies': None, 'mosquitohabitatmapperComments': 'White worm like', 'mosquitohabitatmapperMosquitoPupae': False, 'mosquitohabitatmapperWaterSourcePhotoUrls': 'https://data.globe.gov/system/photos/2020/06/30/1726621/original.jpg', 'mosquitohabitatmapperDataSource': 'GLOBE Observer App', 'mosquitohabitatmapperLarvaFullBodyPhotoUrls': None, 'mosquitohabitatmapperMeasurementLatitude': 29.5811, 'mosquitohabitatmapperLastIdentifyStage': 'identify-no-siphon', 'mosquitohabitatmapperWaterSourceType': 'container: artificial', 'mosquitohabitatmapperMosquitoHabitatMapperId': 24019, 'mosquitohabitatmapperMeasurementLongitude': -98.26}",228.1,29.580221,-98.260731,2020-06-30,,False,White worm like,GLOBE Observer App,,,,15,identify-no-siphon,2020-06-30T19:39:00,0,29.5811,-98.26,False,,True,24019,False,,67463027,"cement, metal or plastic tank",https://data.globe.gov/system/photos/2020/06/30/1726621/original.jpg,container: artificial,17043304,United States of America Citizen Science,163746283,mosquito_habitat_mapper,2020-07-18T21:00:08,206383,14RNT716725,2020-07-01T13:40:35
13,,,2020-06-30T19:50:04,"{'mosquitohabitatmapperBreedingGroundEliminated': False, 'mosquitohabitatmapperExtraData': None, 'mosquitohabitatmapperAbdomenCloseupPhotoUrls': None, 'mosquitohabitatmapperMeasuredAt': '2020-06-30T19:47:00', 'mosquitohabitatmapperMeasurementElevation': 0, 'mosquitohabitatmapperUserid': 67463027, 'mosquitohabitatmapperLarvaeCount': None, 'mosquitohabitatmapperMosquitoEggs': None, 'mosquitohabitatmapperMosquitoEggCount': None, 'mosquitohabitatmapperGenus': None, 'mosquitohabitatmapperWaterSource': 'cement, metal or plastic tank', 'mosquitohabitatmapperMosquitoAdults': None, 'mosquitohabitatmapperSpecies': None, 'mosquitohabitatmapperComments': 'Eggs visible', 'mosquitohabitatmapperMosquitoPupae': False, 'mosquitohabitatmapperWaterSourcePhotoUrls': None, 'mosquitohabitatmapperDataSource': 'GLOBE Observer App', 'mosquitohabitatmapperLarvaFullBodyPhotoUrls': 'https://data.globe.gov/system/photos/2020/06/30/1726625/original.jpg', 'mosquitohabitatmapperMeasurementLatitude': 29.5813, 'mosquitohabitatmapperLastIdentifyStage': 'identify', 'mosquitohabitatmapperWaterSourceType': 'container: artificial', 'mosquitohabitatmapperMosquitoHabitatMapperId': 24023, 'mosquitohabitatmapperMeasurementLongitude': -98.2593}",228.5,29.581118,-98.259692,2020-06-30,,False,Eggs visible,GLOBE Observer App,,,https://data.globe.gov/system/photos/2020/06/30/1726625/original.jpg,,identify,2020-06-30T19:47:00,0,29.5813,-98.2593,,,,24023,False,,67463027,"cement, metal or plastic tank",,container: artificial,17043304,United States of America Citizen Science,163746271,mosquito_habitat_mapper,2020-07-18T21:00:08,206384,14RNT717726,2020-07-01T13:40:26
14,,,2020-06-30T19:50:04,"{'mosquitohabitatmapperBreedingGroundEliminated': False, 'mosquitohabitatmapperExtraData': None, 'mosquitohabitatmapperAbdomenCloseupPhotoUrls': None, 'mosquitohabitatmapperMeasuredAt': '2020-06-30T19:46:00', 'mosquitohabitatmapperMeasurementElevation': 0, 'mosquitohabitatmapperUserid': 67463027, 'mosquitohabitatmapperLarvaeCount': None, 'mosquitohabitatmapperMosquitoEggs': None, 'mosquitohabitatmapperMosquitoEggCount': None, 'mosquitohabitatmapperGenus': None, 'mosquitohabitatmapperWaterSource': 'cement, metal or plastic tank', 'mosquitohabitatmapperMosquitoAdults': None, 'mosquitohabitatmapperSpecies': None, 'mosquitohabitatmapperComments': 'Eggs visible', 'mosquitohabitatmapperMosquitoPupae': False, 'mosquitohabitatmapperWaterSourcePhotoUrls': None, 'mosquitohabitatmapperDataSource': 'GLOBE Observer App', 'mosquitohabitatmapperLarvaFullBodyPhotoUrls': 'https://data.globe.gov/system/photos/2020/06/30/1726624/original.jpg', 'mosquitohabitatmapperMeasurementLatitude': 29.5814, 'mosquitohabitatmapperLastIdentifyStage': 'identify', 'mosquitohabitatmapperWaterSourceType': 'container: artificial', 'mosquitohabitatmapperMosquitoHabitatMapperId': 24022, 'mosquitohabitatmapperMeasurementLongitude': -98.2594}",228.5,29.581118,-98.259692,2020-06-30,,False,Eggs visible,GLOBE Observer App,,,https://data.globe.gov/system/photos/2020/06/30/1726624/original.jpg,,identify,2020-06-30T19:46:00,0,29.5814,-98.2594,,,,24022,False,,67463027,"cement, metal or plastic tank",,container: artificial,17043304,United States of America Citizen Science,163746271,mosquito_habitat_mapper,2020-07-18T21:00:08,206384,14RNT717726,2020-07-01T13:40:26
0,,,2020-06-06T13:05:02,"{'mosquitohabitatmapperBreedingGroundEliminated': True, 'mosquitohabitatmapperExtraData': None, 'mosquitohabitatmapperAbdomenCloseupPhotoUrls': None, 'mosquitohabitatmapperMeasuredAt': '2020-06-06T13:01:00', 'mosquitohabitatmapperMeasurementElevation': 0, 'mosquitohabitatmapperUserid': 66638672, 'mosquitohabitatmapperLarvaeCount': None, 'mosquitohabitatmapperMosquitoEggs': None, 'mosquitohabitatmapperMosquitoEggCount': None, 'mosquitohabitatmapperGenus': None, 'mosquitohabitatmapperWaterSource': 'pond', 'mosquitohabitatmapperMosquitoAdults': None, 'mosquitohabitatmapperSpecies': None, 'mosquitohabitatmapperComments': None, 'mosquitohabitatmapperMosquitoPupae': False, 'mosquitohabitatmapperWaterSourcePhotoUrls': 'https://data.globe.gov/system/photos/2020/06/06/1668061/original.jpg; https://data.globe.gov/system/photos/2020/06/06/1668062/original.jpg', 'mosquitohabitatmapperDataSource': 'GLOBE Observer App', 'mosquitohabitatmapperLarvaFullBodyPhotoUrls': None, 'mosquitohabitatmapperMeasurementLatitude': 33.1709, 'mosquitohabitatmapperLastIdentifyStage': 'identify', 'mosquitohabitatmapperWaterSourceType': 'still: lake/pond/swamp', 'mosquitohabitatmapperMosquitoHabitatMapperId': 22851, 'mosquitohabitatmapperMeasurementLongitude': -96.7207}",221.8,33.170484,-96.721075,2020-06-06,,True,,GLOBE Observer App,,,,,identify,2020-06-06T13:01:00,0,33.1709,-96.7207,,,,22851,False,,66638672,pond,https://data.globe.gov/system/photos/2020/06/06/1668061/original.jpg; https://data.globe.gov/system/photos/2020/06/06/1668062/original.jpg,still: lake/pond/swamp,17043304,United States of America Citizen Science,163646020,mosquito_habitat_mapper,2020-07-18T21:00:08,201644,14SQB125725,2020-06-08T13:15:19
1,,,2020-06-17T16:10:03,"{'mosquitohabitatmapperBreedingGroundEliminated': False, 'mosquitohabitatmapperExtraData': None, 'mosquitohabitatmapperAbdomenCloseupPhotoUrls': None, 'mosquitohabitatmapperMeasuredAt': '2020-06-11T16:03:00', 'mosquitohabitatmapperMeasurementElevation': 0, 'mosquitohabitatmapperUserid': 66638672, 'mosquitohabitatmapperLarvaeCount': None, 'mosquitohabitatmapperMosquitoEggs': None, 'mosquitohabitatmapperMosquitoEggCount': None, 'mosquitohabitatmapperGenus': None, 'mosquitohabitatmapperWaterSource': 'cement, metal or plastic tank', 'mosquitohabitatmapperMosquitoAdults': None, 'mosquitohabitatmapperSpecies': None, 'mosquitohabitatmapperComments': 'Grass', 'mosquitohabitatmapperMosquitoPupae': False, 'mosquitohabitatmapperWaterSourcePhotoUrls': 'https://data.globe.gov/system/photos/2020/06/11/1694319/original.jpg', 'mosquitohabitatmapperDataSource': 'GLOBE Observer App', 'mosquitohabitatmapperLarvaFullBodyPhotoUrls': None, 'mosquitohabitatmapperMeasurementLatitude': 33.1674, 'mosquitohabitatmapperLastIdentifyStage': 'identify', 'mosquitohabitatmapperWaterSourceType': 'container: artificial', 'mosquitohabitatmapperMosquitoHabitatMapperId': 23302, 'mosquitohabitatmapperMeasurementLongitude': -96.7188}",224.8,33.166839,-96.719025,2020-06-11,,False,Grass,GLOBE Observer App,,,,,identify,2020-06-11T16:03:00,0,33.1674,-96.7188,,,,23302,False,,66638672,"cement, metal or plastic tank",https://data.globe.gov/system/photos/2020/06/11/1694319/original.jpg,container: artificial,17043304,United States of America Citizen Science,163689383,mosquito_habitat_mapper,2020-07-18T21:00:08,203684,14SQB127721,2020-06-17T16:55:05
2,,,2020-06-17T16:10:03,"{'mosquitohabitatmapperBreedingGroundEliminated': True, 'mosquitohabitatmapperExtraData': None, 'mosquitohabitatmapperAbdomenCloseupPhotoUrls': None, 'mosquitohabitatmapperMeasuredAt': '2020-06-11T16:05:00', 'mosquitohabitatmapperMeasurementElevation': 0, 'mosquitohabitatmapperUserid': 66638672, 'mosquitohabitatmapperLarvaeCount': '0', 'mosquitohabitatmapperMosquitoEggs': None, 'mosquitohabitatmapperMosquitoEggCount': None, 'mosquitohabitatmapperGenus': None, 'mosquitohabitatmapperWaterSource': 'cement, metal or plastic tank', 'mosquitohabitatmapperMosquitoAdults': True, 'mosquitohabitatmapperSpecies': None, 'mosquitohabitatmapperComments': 'Dead adults', 'mosquitohabitatmapperMosquitoPupae': False, 'mosquitohabitatmapperWaterSourcePhotoUrls': 'https://data.globe.gov/system/photos/2020/06/11/1694321/original.jpg; https://data.globe.gov/system/photos/2020/06/11/1694322/original.jpg', 'mosquitohabitatmapperDataSource': 'GLOBE Observer App', 'mosquitohabitatmapperLarvaFullBodyPhotoUrls': None, 'mosquitohabitatmapperMeasurementLatitude': 33.1675, 'mosquitohabitatmapperLastIdentifyStage': 'identify', 'mosquitohabitatmapperWaterSourceType': 'container: artificial', 'mosquitohabitatmapperMosquitoHabitatMapperId': 23304, 'mosquitohabitatmapperMeasurementLongitude': -96.7188}",224.8,33.166839,-96.719025,2020-06-11,,True,Dead adults,GLOBE Observer App,,,,0,identify,2020-06-11T16:05:00,0,33.1675,-96.7188,True,,,23304,False,,66638672,"cement, metal or plastic tank",https://data.globe.gov/system/photos/2020/06/11/1694321/original.jpg; https://data.globe.gov/system/photos/2020/06/11/1694322/original.jpg,container: artificial,17043304,United States of America Citizen Science,163689383,mosquito_habitat_mapper,2020-07-18T21:00:08,203684,14SQB127721,2020-06-17T16:55:05
3,,,2020-06-17T16:10:03,"{'mosquitohabitatmapperBreedingGroundEliminated': False, 'mosquitohabitatmapperExtraData': None, 'mosquitohabitatmapperAbdomenCloseupPhotoUrls': None, 'mosquitohabitatmapperMeasuredAt': '2020-06-11T16:02:00', 'mosquitohabitatmapperMeasurementElevation': 0, 'mosquitohabitatmapperUserid': 66638672, 'mosquitohabitatmapperLarvaeCount': None, 'mosquitohabitatmapperMosquitoEggs': None, 'mosquitohabitatmapperMosquitoEggCount': None, 'mosquitohabitatmapperGenus': None, 'mosquitohabitatmapperWaterSource': 'cement, metal or plastic tank', 'mosquitohabitatmapperMosquitoAdults': None, 'mosquitohabitatmapperSpecies': None, 'mosquitohabitatmapperComments': 'Bottled water trap', 'mosquitohabitatmapperMosquitoPupae': False, 'mosquitohabitatmapperWaterSourcePhotoUrls': 'https://data.globe.gov/system/photos/2020/06/11/1694318/original.jpg', 'mosquitohabitatmapperDataSource': 'GLOBE Observer App', 'mosquitohabitatmapperLarvaFullBodyPhotoUrls': None, 'mosquitohabitatmapperMeasurementLatitude': 33.1675, 'mosquitohabitatmapperLastIdentifyStage': 'identify', 'mosquitohabitatmapperWaterSourceType': 'container: artificial', 'mosquitohabitatmapperMosquitoHabitatMapperId': 23301, 'mosquitohabitatmapperMeasurementLongitude': -96.7188}",224.8,33.166839,-96.719025,2020-06-11,,False,Bottled water trap,GLOBE Observer App,,,,,identify,2020-06-11T16:02:00,0,33.1675,-96.7188,,,,23301,False,,66638672,"cement, metal or plastic tank",https://data.globe.gov/system/photos/2020/06/11/1694318/original.jpg,container: artificial,17043304,United States of America Citizen Science,163689383,mosquito_habitat_mapper,2020-07-18T21:00:08,203684,14SQB127721,2020-06-17T16:55:05
4,,,2020-06-17T16:10:03,"{'mosquitohabitatmapperBreedingGroundEliminated': False, 'mosquitohabitatmapperExtraData': None, 'mosquitohabitatmapperAbdomenCloseupPhotoUrls': None, 'mosquitohabitatmapperMeasuredAt': '2020-06-11T16:04:00', 'mosquitohabitatmapperMeasurementElevation': 0, 'mosquitohabitatmapperUserid': 66638672, 'mosquitohabitatmapperLarvaeCount': None, 'mosquitohabitatmapperMosquitoEggs': None, 'mosquitohabitatmapperMosquitoEggCount': None, 'mosquitohabitatmapperGenus': None, 'mosquitohabitatmapperWaterSource': 'cement, metal or plastic tank', 'mosquitohabitatmapperMosquitoAdults': None, 'mosquitohabitatmapperSpecies': None, 'mosquitohabitatmapperComments': 'Pond water sample', 'mosquitohabitatmapperMosquitoPupae': False, 'mosquitohabitatmapperWaterSourcePhotoUrls': 'https://data.globe.gov/system/photos/2020/06/11/1694320/original.jpg', 'mosquitohabitatmapperDataSource': 'GLOBE Observer App', 'mosquitohabitatmapperLarvaFullBodyPhotoUrls': None, 'mosquitohabitatmapperMeasurementLatitude': 33.1675, 'mosquitohabitatmapperLastIdentifyStage': 'identify', 'mosquitohabitatmapperWaterSourceType': 'container: artificial', 'mosquitohabitatmapperMosquitoHabitatMapperId': 23303, 'mosquitohabitatmapperMeasurementLongitude': -96.7188}",224.8,33.166839,-96.719025,2020-06-11,,False,Pond water sample,GLOBE Observer App,,,,,identify,2020-06-11T16:04:00,0,33.1675,-96.7188,,,,23303,False,,66638672,"cement, metal or plastic tank",https://data.globe.gov/system/photos/2020/06/11/1694320/original.jpg,container: artificial,17043304,United States of America Citizen Science,163689383,mosquito_habitat_mapper,2020-07-18T21:00:08,203684,14SQB127721,2020-06-17T16:55:05
